Id,SalePrice
2734,111655.05242127588
2735,139808.3904759438
2736,138224.98405913392
2737,117490.13578350362
2738,110326.80192722159
2739,140290.51191241547
2740,133062.41739092194
2741,142196.3341199083
2742,139883.31804115698
2743,166341.1297183042
2744,167726.76415682415
2745,132499.89890943203
2746,136938.0968543639
2747,156185.54981656233
2748,112117.26384277706
2749,145895.04292855714
2750,127924.00105130661
2751,142247.95968003865
2752,148810.53275717288
2753,164891.6984905654
2754,303887.2453075083
2755,114995.78907772974
2756,89069.68640658483
2757,82145.81625104634
2758,99143.3966934632
2759,144144.8437606293
2760,116078.7398374874
2761,145227.470817732
2762,134383.99815716344
2763,171415.25523266
2764,148392.12097711154
2765,299343.7660436522
2766,130462.91058262708
2767,80763.06998496622
2768,120394.10201323839
2769,144770.77270551785
2770,130203.75559495363
2771,94648.73090526133
2772,124113.36950035547
2773,161424.82190546734
2774,152300.9911564138
2775,121813.16571292217
2776,124866.03747280061
2777,150792.00130672095
2778,124786.17368017606
2779,103565.32031490601
2780,84348.309323144
2781,94268.2515463026
2782,98324.38051898585
2783,115908.7119590244
2784,122331.81582500302
2785,120408.21281754618
2786,63318.37305396583
2787,116312.63539195026
2788,72961.93952912511
2789,170629.0490852551
2790,94242.49777479633
2791,63682.41374428838
2792,99044.83207893276
2793,173505.522081578
2794,103149.37981262381
2795,120124.1233099968
2796,101465.8281999077
2797,221044.00851238644
2798,118663.64972122209
2799,102434.1634855147
2800,65912.58335507612
2801,91645.35062996595
2802,121720.00844168864
2803,158836.54683132574
2804,128230.62581263
2805,92841.28059708345
2806,71202.16737923713
2807,235946.80178519982
2808,151618.27031599928
2809,132492.21266592087
2810,123099.12520497898
2811,158188.6194295394
2812,168959.00082360726
2813,156127.52625445923
2814,164639.15259092196
2815,110774.28725077404
2816,201828.6334484912
2817,143001.11246702046
2818,127167.938907298
2819,198444.8768902788
2820,136193.76389627217
2821,114364.20142648995
2822,174899.97408555527
2823,418424.4443039255
2824,191496.6303911062
2825,168757.4166498789
2826,142450.1592796648
2827,127824.70818598891
2828,234517.29114903792
2829,232217.6165383182
2830,252216.14952182336
2831,170945.31647201377
2832,264465.069071349
2833,285697.71943203115
2834,226249.11558607276
2835,217757.61914863295
2836,196123.1746332194
2837,151479.34479138476
2838,136769.15359725463
2839,161459.57652878592
2840,197414.6180931741
2841,193174.53195903086
2842,230283.60378006697
2843,149161.80124140423
2844,178475.86952024596
2845,122700.34942651857
2846,201074.76585950606
2847,208174.81809268068
2848,214367.312697819
2849,194467.21770131434
2850,278405.3798629906
2851,191620.89876096442
2852,245753.42005251665
2853,235326.51731003672
2854,147669.7135056097
2855,195313.1544173724
2856,203992.62879533877
2857,186002.9135110347
2858,208029.90959848367
2859,87758.73852036483
2860,141397.93167626063
2861,144375.49771300104
2862,198466.5470376667
2863,147236.04611915667
2864,248099.14859720142
2865,141803.06634645557
2866,121173.49149657338
2867,100239.45108094407
2868,92059.48736683078
2869,99336.33244519183
2870,103063.6138921683
2871,100345.07305847487
2872,54364.60228929893
2873,91764.62864637826
2874,149805.04464396805
2875,106548.79764678195
2876,157055.382817311
2877,145934.88040020756
2878,186405.70718466278
2879,159128.63839586827
2880,107312.35313243305
2881,143113.3087102406
2882,185883.20451046832
2883,208472.54406676991
2884,208254.18040964703
2885,188538.70658966698
2886,256207.53933841994
2887,101404.60337318605
2888,136852.46136523396
2889,44731.04539644328
2890,83317.1496692911
2891,142513.35701325507
2892,-12559.874140532731
2893,33433.38044079853
2894,16311.925254289046
2895,321284.7327502493
2896,291496.46281119005
2897,190929.41162039185
2898,109077.48293120597
2899,185619.79419906074
2900,148552.2008013182
2901,173426.38877708296
2902,171026.49104647388
2903,320274.1232373185
2904,323024.9083939148
2905,111617.69985023965
2906,204438.5862301444
2907,109897.39982540143
2908,117603.17573529363
2909,133081.27508219855
2910,75100.02895533631
2911,84000.28598369198
2912,148781.86131597334
2913,70918.738156128
2914,64863.274954409746
2915,77204.82096494775
2916,78887.22149840984
2917,164014.76072792738
2918,122292.69146880275
2919,233204.15485041073
